Year,Movie Title
2021,The Spine of Night
2021,Violet 
2021,Heart of Champions
2021,Eternals 
2021,Red Notice 
2021,Finch 
2021,Spencer 
2021,Dangerous 
2021,Love Hard
2021,The Beta Test
2021,Clifford the Big Red Dog 
2021,"Tick, Tick... Boom! "
2021,Home Sweet Home Alone
2021,Apex 
2021,The Power of the Dog 
2021,Bruised 
2021,The Princess Switch 3: Romancing the Star
2021,Ghostbusters: Afterlife
2021,King Richard 
2021,Extinct 
2021,C'mon C'mon 
2021,Black Friday 
2021,Zeros and Ones
2021,Friend of the World
2021,Encanto
2021,House of Gucci
2021,The Unforgivable
2021,Resident Evil: Welcome to Raccoon City
2021,8-Bit Christmas
2021,The Humans 
2021,South Park: Post Covid
2021,Licorice Pizza
2021,Single All the Way
2021,Back to the Outback
2021,Diary of a Wimpy Kid 
2021,Encounter 
2021,Mixtape 
2021,Deadlock 
2021,West Side Story 
2021,Don't Look Up
2021,National Champions 
2021,Being the Ricardos
2021,Red Rocket 
2021,The Hating Game
2021,Rumble 
2021,South Park: Post Covid: The Return of Covid
2021,Spider-Man: No Way Home
2021,Nightmare Alley 
2021,The Lost Daughter 
2021,Swan Song (2021 Benjamin Cleary film)
2021,The Tender Bar 
2021,Mother/Android
2021,Fortress 
2021,Sing 2
2021,The Matrix Resurrections
2021,The King's Man
2021,The Tragedy of Macbeth 
2021,A Journal for Jordan
2021,American Underdog 
2021,Memoria 
2022,The 355
2022,The Legend of La Llorona
2022,The Commando
2022,American Siege
2022,Scream 
2022,Hotel Transylvania: Transformania
2022,Shattered 
2022,The Royal Treatment 
2022,Redeeming Love 
2022,The King's Daughter 
2022,The Tiger Rising 
2022,Hellblazers
2022,The Fallout 
2022,Home Team 
2022,The Ice Age Adventures of Buck Wild
2022,Clean (2021 film)
2022,Jackass Forever
2022,Moonfall 
2022,Last Looks
2022,The Long Night 
2022,Kimi 
2022,Shut In 
2022,Death on the Nile 
2022,Marry Me 
2022,Blacklight 
2022,I Want You Back 
2022,Tall Girl 2
2022,The Sky Is Everywhere 
2022,The In Between
2022,Fistful of Vengeance
2022,Uncharted 
2022,Dog 
2022,Texas Chainsaw Massacre 
2022,The Cursed (2021 film)
2022,A Fairy Tale After All
2022,Cyrano 
2022,Studio 666
2022,A Madea Homecoming
2022,No Exit 
2022,I'll Find You 
2022,Gasoline Alley 
2022,The Batman 
2022,After Yang
2022,Fresh 
2022,A Day to Die
2022,The Adam Project
2022,Turning Red
2022,Tyson's Run
2022,Rescued by Ruby
2022,The Outfit 
2022,Deep Water 
2022,Cheaper by the Dozen 
2022,Windfall 
2022,X 
2022,Umma 
2022,Alice 
2022,Master 
2022,Measure of Revenge
2022,The Lost City 
2022,Everything Everywhere All at Once
2022,Infinite Storm
2022,7 Days (2021 film)
2022,Moonshot 
2022,Morbius 
2022,The Bubble 
2022,The Contractor 
2022,Better Nate Than Ever 
2022,Apollo 10 1⁄2: A Space Age Childhood
2022,Sonic the Hedgehog 2 
2022,Ambulance 
2022,All the Old Knives
2022,Metal Lords
2022,Father Stu
2022,Fantastic Beasts: The Secrets of Dumbledore
2022,Dual 
2022,Titanic 666
2022,The Bad Guys 
2022,The Northman
2022,The Unbearable Weight of Massive Talent
2022,Polar Bear 
2022,The Survivor (2021 film)
2022,Memory 
2022,Crush 
2022,Fortress: Sniper's Eye
2022,Corrective Measures
2022,Doctor Strange in the Multiverse of Madness
2022,Along for the Ride 
2022,Marmaduke 
2022,Escape the Field
2022,Operation Mincemeat 
2022,Senior Year 
2022,Firestarter 
2022,Sneakerella
2022,On the Count of Three
2022,Private Property 
2022,Family Camp
2022,Montana Story
2022,Vendetta 
2022,Downton Abbey: A New Era
2022,Chip 'n Dale: Rescue Rangers 
2022,Good Mourning 
2022,The Valet 
2022,Emergency 
2022,Top Gun: Maverick
2022,The Bob's Burgers Movie
2022,Zero Contact
2022,A Chiara
2022,South Park The Streaming Wars
2022,Hollywood Stargirl
2022,Benediction 
2022,Interceptor 
2022,Fire Island 
2022,Watcher 
2022,Dashcam (horror film)
2022,White Elephant 
2022,Hustle 
2022,Jurassic World Dominion
2022,Jennifer Lopez: Halftime
2022,Father of the Bride 
2022,Lightyear 
2022,Spiderhead
2022,Jerry & Marge Go Large
2022,Cha Cha Real Smooth
2022,Mid-Century
2022,Abandoned 
2022,Beavis and Butt-Head Do the Universe
2022,Elvis 
2022,The Black Phone
2022,The Man from Toronto 
2022,The Sea Beast 
2022,Marcel the Shell with Shoes On (2021 film)
2022,Rise (2022 American film)
2022,Press Play 
2022,Beauty 
2022,Minions: The Rise of Gru
2022,The Forgiven (2021 film)
2022,Mr. Malcolm's List
2022,The Princess (2022 action film)
2022,Hot Seat 
2022,"Hello, Goodbye, and Everything in Between"
2022,Thor: Love and Thunder
2022,South Park The Streaming Wars Part 2
2022,The Gray Man 
2022,Where the Crawdads Sing 
2022,Paws of Fury: The Legend of Hank
2022,Persuasion 
2022,Gone in the Night 
2022,1Up 
2022,Wrong Place
2022,Don't Make Me Go 
2022,He's Watching
2022,Nope 
2022,Anything's Possible 
2022,Alone Together 
2022,DC League of Super-Pets
2022,Thirteen Lives
2022,Vengeance 
2022,Sharp Stick
2022,Not Okay
2022,Paradise Highway
2022,Resurrection 
2022,A Love Song 
2022,Honor Society 
2022,Allegoria
2022,Kung Fu Ghost
2022,Bullet Train 
2022,Luck 
2022,Prey 
2022,Easter Sunday 
2022,Rise of the Teenage Mutant Ninja Turtles: The Movie
2022,Bodies Bodies Bodies
2022,They/Them 
2022,Secret Headquarters
2022,Day Shift 
2022,Mack & Rita
2022,Fall 
2022,Emily the Criminal
2022,Summering
2022,Beast (2022 American film)
2022,Orphan: First Kill
2022,Spin Me Round
2022,Delia's Gone 
2022,Three Thousand Years of Longing
2022,Samaritan 
2022,Me Time 
2022,The Invitation 
2022,Breaking 
2022,Funny Pages 
2022,Honk for Jesus. Save Your Soul.
2022,Gigi & Nate
2022,Wire Room
2022,One Way 
2022,After Ever Happy
2022,Pinocchio (2022 live-action film)
2022,Barbarian 
2022,End of the Road 
2022,Lifemark
2022,Clerks III
2022,The Woman King
2022,See How They Run 
2022,Blonde 
2022,Pearl 
2022,Do Revenge
2022,The Silent Twins 
2022,"Confess, Fletch"
2022,Moonage Daydream 
2022,God's Country 
2022,Goodnight Mommy 
2022,Running the Bases
2022,Jeepers Creepers: Reborn
2022,Don't Worry Darling
2022,Catherine Called Birdy 
2022,Section Eight 
2022,Lou 
2022,On the Come Up 
2022,A Jazzman's Blues
2022,The Munsters 
2022,Smile 
2022,Bros 
2022,Hocus Pocus 2
2022,The Greatest Beer Run Ever
2022,The Good House 
2022,Luckiest Girl Alive 
2022,Dead for a Dollar
2022,My Best Friend's Exorcism 
2022,Mr. Harrigan's Phone
2022,Terrifier 2
2022,"Lyle, Lyle, Crocodile "
2022,Amsterdam 
2022,Tár
2022,Hellraiser 
2022,Significant Other 
2022,Grimcutty
2022,Halloween Ends
2022,Till 
2022,Rosaline 
2022,Raymond & Ray
2022,The Curse of Bridge Hollow
2022,Bitch Ass
2022,The School for Good and Evil 
2022,The Good Nurse
2022,V/H/S/99
2022,Black Adam 
2022,Ticket to Paradise 
2022,Wendell & Wild
2022,The Banshees of Inisherin
2022,My Policeman 
2022,Aftersun
2022,Detective Knight: Rogue
2022,The Return of Tanya Tucker: Featuring Brandi Carlile
2022,Armageddon Time
2022,Call Jane
2022,Causeway 
2022,Prey for the Devil
2022,Run Sweetheart Run
2022,The Wonder 
2022,The Independent 
2022,Enola Holmes 2
2022,My Father's Dragon 
2022,Weird: The Al Yankovic Story
2022,The Estate 
2022,The Minute You Wake Up Dead
2022,Dear Zoe 
2022,Something in the Dirt
2022,Good Night Oppy
2022,Guillermo del Toro's Pinocchio
2022,Falling for Christmas
2022,Black Panther: Wakanda Forever
2022,The Fabelmans
2022,Spirited 
2022,Is That Black Enough for You?!?
2022,Paradise City 
2022,Poker Face 
2022,A Christmas Story Christmas
2022,She Said 
2022,The Menu 
2022,Disenchanted 
2022,Slumberland 
2022,Bones and All
2022,The Inspection
2022,Scrooge: A Christmas Carol
2022,Lamborghini: The Man Behind the Legend
2022,The People We Hate at the Wedding
2022,Strange World 
2022,Glass Onion: A Knives Out Mystery
2022,Devotion 
2022,Nanny 
2022,The Noel Diary
2022,White Noise 
2022,Violent Night
2022,Emancipation 
2022,Spoiler Alert 
2022,Diary of a Wimpy Kid: Rodrick Rules 
2022,Darby and the Dead
2022,Lady Chatterley's Lover 
2022,The Eternal Daughter
2022,Almighty Zeus
2022,Matilda the Musical 
2022,Empire of Light
2022,Night at the Museum: Kahmunrah Rises Again
2022,The Whale 
2022,Something from Tiffany's
2022,Detective Knight: Redemption
2022,The Mean One
2022,Avatar: The Way of Water
2022,Puss in Boots: The Last Wish
2022,Babylon 
2022,Whitney Houston: I Wanna Dance with Somebody
2022,The Pale Blue Eye
2022,Women Talking 
2022,A Man Called Otto
2022,"Alice, Darling"
